id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1377732247692972035,1377732247692972035,"2021-04-01 23:18:59 Paris, Madrid (heure d’été)",2021-04-01,23:18:59,+0200,72568426,versace,VERSACE,,"#NialahEdari for #MedusaPowerTalks - “I enjoy working within the community as apposed to being in positions deemed powerful because there’s power in community building, there’s power in friendship, there’s power in organizing.”   Follow the conversation:  https://t.co/rDxL1mIGIl  https://t.co/gV9SsmXICR",en,[],['https://www.versace.com/powertalks'],[],4,19,142,"['nialahedari', 'medusapowertalks']",[],https://twitter.com/Versace/status/1377732247692972035,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1377732198107906051/pu/img/tEXqjAEIXbd5POtg.jpg,,,,,,,[],,,,
1377579742845620234,1377579742845620234,"2021-04-01 13:12:59 Paris, Madrid (heure d’été)",2021-04-01,13:12:59,+0200,72568426,versace,VERSACE,,"#LuckaNgô for #MedusaPowerTalks - “Power to me is knowing that you are special, knowing that nobody can be you, and embracing who you are and where you come from, and use that to tell your own story.”   Follow the Medusa Power Talks conversation:  https://t.co/rDxL1mIGIl  https://t.co/urPySc05MK",en,[],['https://www.versace.com/powertalks'],[],3,29,224,"['luckangô', 'medusapowertalks']",[],https://twitter.com/Versace/status/1377579742845620234,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1377579701288456194/pu/img/1PddgESVP-VWLaKE.jpg,,,,,,,[],,,,
1377293496432885765,1377293496432885765,"2021-03-31 18:15:33 Paris, Madrid (heure d’été)",2021-03-31,18:15:33,+0200,72568426,versace,VERSACE,,"#IndyaMoore for #MedusaPowerTalks - “When you try to be powerful in a world that has a history of taking your power away, there is always retaliation somewhere in the dark waiting to come out, and it’s your power that protects you.”   https://t.co/rDxL1mIGIl  https://t.co/mXaCYXFJ6d",en,[],['https://www.versace.com/powertalks'],[],8,47,330,"['indyamoore', 'medusapowertalks']",[],https://twitter.com/Versace/status/1377293496432885765,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1377293445098790939/pu/img/21gLZ_-AyVEI4a9n.jpg,,,,,,,[],,,,
1377188140570435593,1377188140570435593,"2021-03-31 11:16:54 Paris, Madrid (heure d’été)",2021-03-31,11:16:54,+0200,72568426,versace,VERSACE,,"#PreciousLee for #MedusaPowerTalks - “Power is inner for me, nothing about power is outer.”   Precious Lee gives her perspective on power for Medusa Power Talks, a series that provides a platform to discuss female strength and empowerment.    https://t.co/rDxL1n0hzT  https://t.co/n3gL9k022n",en,[],['https://www.versace.com/powertalks'],[],0,24,240,"['preciouslee', 'medusapowertalks']",[],https://twitter.com/Versace/status/1377188140570435593,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1377188101710176260/pu/img/Ut6Sc5fg4MayTjoq.jpg,,,,,,,[],,,,
1377026688668811272,1377026688668811272,"2021-03-31 00:35:21 Paris, Madrid (heure d’été)",2021-03-31,00:35:21,+0200,72568426,versace,VERSACE,,"Irina Shayk for #MedusaPowerTalks - “We all have our secret weapons, secret power.”  #IrinaShayk discusses what power to means to her as part of Medusa Power Talks, a series that discusses female strength and empowerment.   Follow the conversation:  https://t.co/rDxL1mIGIl  https://t.co/fQCRpivdeJ",en,[],['https://www.versace.com/powertalks'],[],7,33,272,"['medusapowertalks', 'irinashayk']",[],https://twitter.com/Versace/status/1377026688668811272,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1377026639683592196/pu/img/x8hdFnha_n_9diUW.jpg,,,,,,,[],,,,
1376985590202310658,1376985590202310658,"2021-03-30 21:52:02 Paris, Madrid (heure d’été)",2021-03-30,21:52:02,+0200,72568426,versace,VERSACE,,"#MedusaPowerTalks - What does power mean to you? Versace presents a series of talks on the topic of power and female empowerment. From building community to channeling self-worth, a host of speakers discuss their experiences of expressing power and authority.  https://t.co/z07NIAmNow",en,[],[],[],10,50,317,['medusapowertalks'],[],https://twitter.com/Versace/status/1376985590202310658,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1376985483285266435/pu/img/Oqsca9PiGKJvcWxr.jpg,,,,,,,[],,,,
1376943377250406402,1376943377250406402,"2021-03-30 19:04:18 Paris, Madrid (heure d’été)",2021-03-30,19:04:18,+0200,72568426,versace,VERSACE,,"#DonatellaVersace for #MedusaPowerTalks - “Even after she was killed, the power and the beauty in her eyes remained. That’s what Medusa represents to me: a refusal to be defeated.”   Follow the conversation:  https://t.co/4rJmr6PyMh  https://t.co/P3mSsNFalZ",en,[],['http://versace.com/powertalks'],[],19,74,351,"['donatellaversace', 'medusapowertalks']",[],https://twitter.com/Versace/status/1376943377250406402,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1376943299987132416/pu/img/_7bHxFqj5nw3-JNi.jpg,,,,,,,[],,,,
1376667048315658244,1376667048315658244,"2021-03-30 00:46:16 Paris, Madrid (heure d’été)",2021-03-30,00:46:16,+0200,72568426,versace,VERSACE,,“Being powerful requires perseverance.” #MedusaPowerTalks featuring #PreciousLee launches tomorrow. Sound on 🔈  https://t.co/PWuRO9q8iy,en,[],[],[],7,51,363,"['medusapowertalks', 'preciouslee']",[],https://twitter.com/Versace/status/1376667048315658244,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1376667019735629826/pu/img/0-MI0-sW8l3acB0N.jpg,,,,,,,[],,,,
1376634822857220097,1376634822857220097,"2021-03-29 22:38:13 Paris, Madrid (heure d’été)",2021-03-29,22:38:13,+0200,72568426,versace,VERSACE,,“Do you want more power?” #MedusaPowerTalks featuring #IrinaShayk launches tomorrow. Sound on 🔈  https://t.co/2MBQwu3F6V,en,[],[],[],10,38,367,"['medusapowertalks', 'irinashayk']",[],https://twitter.com/Versace/status/1376634822857220097,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1376634807225028608/pu/img/HbCFYaO5VbzrIVYw.jpg,,,,,,,[],,,,
1376608117170044929,1376608117170044929,"2021-03-29 20:52:05 Paris, Madrid (heure d’été)",2021-03-29,20:52:05,+0200,72568426,versace,VERSACE,,“I am the Medusa.” Versace is reclaiming leadership in the conversation about female empowerment led by #DonatellaVersace. #MedusaPowerTalks coming soon. Sound on 🔈  https://t.co/hgUDrHwtn1,en,[],[],[],8,55,375,"['donatellaversace', 'medusapowertalks']",[],https://twitter.com/Versace/status/1376608117170044929,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1376608082617335820/pu/img/_nzjTadz6Z0CKjee.jpg,,,,,,,[],,,,
1376296714475307011,1376296714475307011,"2021-03-29 00:14:41 Paris, Madrid (heure d’été)",2021-03-29,00:14:41,+0200,72568426,versace,VERSACE,,Back to bold - explore backpacks and mini bags from the #VersaceLaMedusa line:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/YvvimjwKA9,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExmWkILXIAUFyLz.jpg'],12,57,665,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1376296714475307011,False,,1,https://pbs.twimg.com/media/ExmWkILXIAUFyLz.jpg,,,,,,,[],,,,
1376231949543600129,1376231949543600129,"2021-03-28 19:57:20 Paris, Madrid (heure d’été)",2021-03-28,19:57:20,+0200,72568426,versace,VERSACE,,Treasure chest - new accessories from the #VersaceLaMedusa line come in a range of shapes and sizes. Explore the collection:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/lQ0NXiaOjT,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExlbqYWWUAMZrA9.jpg'],6,26,317,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1376231949543600129,False,,1,https://pbs.twimg.com/media/ExlbqYWWUAMZrA9.jpg,,,,,,,[],,,,
1376142517314404357,1376142517314404357,"2021-03-28 14:01:58 Paris, Madrid (heure d’été)",2021-03-28,14:01:58,+0200,72568426,versace,VERSACE,,Strong bond - find your new favorite bags and accessories:  https://t.co/YEmbPCk2PK  #VersaceLaMedusa  https://t.co/8dCBecwphr,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExkKUmqWYAIIGEs.jpg'],4,29,387,['versacelamedusa'],[],https://twitter.com/Versace/status/1376142517314404357,False,,1,https://pbs.twimg.com/media/ExkKUmqWYAIIGEs.jpg,,,,,,,[],,,,
1376086586081828866,1376086586081828866,"2021-03-28 10:19:43 Paris, Madrid (heure d’été)",2021-03-28,10:19:43,+0200,72568426,versace,VERSACE,,Horsing around - explore backpacks and accessories for him:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/IVYnuF24NE,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExjXdBqW8AI58ra.jpg'],5,24,344,['versacess21'],[],https://twitter.com/Versace/status/1376086586081828866,False,,1,https://pbs.twimg.com/media/ExjXdBqW8AI58ra.jpg,,,,,,,[],,,,
1375955794718568454,1375955794718568454,"2021-03-28 00:40:00 Paris, Madrid",2021-03-28,00:40:00,+0200,72568426,versace,VERSACE,,Get my good side - discover selfie-ready menswear:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/DqsWTmVKrt,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/Exhgf_EWEAsEcGO.jpg'],4,30,471,['versacess21'],[],https://twitter.com/Versace/status/1375955794718568454,False,,1,https://pbs.twimg.com/media/Exhgf_EWEAsEcGO.jpg,,,,,,,[],,,,
1375859246919733248,1375859246919733248,"2021-03-27 18:16:21 Paris, Madrid",2021-03-27,18:16:21,+0200,72568426,versace,VERSACE,,Belt it out - let #VersaceSS21 belts do the talking. Shop the styles:  https://t.co/xYDdc0VLjK  https://t.co/jQMjaqoOfU,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExgIsOUWQAMClrQ.jpg'],5,48,466,['versacess21'],[],https://twitter.com/Versace/status/1375859246919733248,False,,1,https://pbs.twimg.com/media/ExgIsOUWQAMClrQ.jpg,,,,,,,[],,,,
1375788909838360576,1375788909838360576,"2021-03-27 13:36:51 Paris, Madrid",2021-03-27,13:36:51,+0200,72568426,versace,VERSACE,,Spring kicks - #VersaceTrigreca sneakers and SS21 menswear are now available:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/dqEllYWmAa,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExfIuG0WEAE--4K.jpg'],7,27,416,"['versacetrigreca', 'versacess21']",[],https://twitter.com/Versace/status/1375788909838360576,False,,1,https://pbs.twimg.com/media/ExfIuG0WEAE--4K.jpg,,,,,,,[],,,,
1375717459865522176,1375717459865522176,"2021-03-27 08:52:56 Paris, Madrid",2021-03-27,08:52:56,+0200,72568426,versace,VERSACE,,Signature Donatella - find iconic jewelry designs:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/7Jo9MJLfXa,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExeHvH2XEAAxHO-.jpg'],7,74,707,['versacess21'],[],https://twitter.com/Versace/status/1375717459865522176,False,,1,https://pbs.twimg.com/media/ExeHvH2XEAAxHO-.jpg,,,,,,,[],,,,
1375519513551237128,1375519513551237128,"2021-03-26 19:46:22 Paris, Madrid",2021-03-26,19:46:22,+0200,72568426,versace,VERSACE,,Right angles - explore #VersaceSS21 menswear:  https://t.co/YEmbPCk2PK  https://t.co/aTzDilU0gu,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExbTtFPW8AA4hx1.jpg'],9,36,487,['versacess21'],[],https://twitter.com/Versace/status/1375519513551237128,False,,1,https://pbs.twimg.com/media/ExbTtFPW8AA4hx1.jpg,,,,,,,[],,,,
1375443197812412429,1375443197812412429,"2021-03-26 14:43:07 Paris, Madrid",2021-03-26,14:43:07,+0200,72568426,versace,VERSACE,,Bubblegum bags - explore the colors of #VersaceLaMedusa:  https://t.co/xYDdc0VLjK  #VersaceSS21  https://t.co/cdt9R1XXGY,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExaOTAJW8AA0ucY.jpg'],8,120,1300,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1375443197812412429,False,,1,https://pbs.twimg.com/media/ExaOTAJW8AA0ucY.jpg,,,,,,,[],,,,
1375392826100436995,1375392826100436995,"2021-03-26 11:22:57 Paris, Madrid",2021-03-26,11:22:57,+0200,72568426,versace,VERSACE,,Shell me more - find #VersaceLaMedusa wallets and card cases:  https://t.co/xYDdc0VLjK  https://t.co/dD25RoEVI4,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExZge_7WQAQH73b.jpg'],8,52,461,['versacelamedusa'],[],https://twitter.com/Versace/status/1375392826100436995,False,,1,https://pbs.twimg.com/media/ExZge_7WQAQH73b.jpg,,,,,,,[],,,,
1375195892916088833,1375195892916088833,"2021-03-25 22:20:25 Paris, Madrid",2021-03-25,22:20:25,+0200,72568426,versace,VERSACE,,Too hot to sandal - step into summer footwear:  https://t.co/xYDdc0VLjK  #VersaceSS21  https://t.co/eDDqFXIQoV,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExWtX2vWYAYrzQz.jpg'],10,38,565,['versacess21'],[],https://twitter.com/Versace/status/1375195892916088833,False,,1,https://pbs.twimg.com/media/ExWtX2vWYAYrzQz.jpg,,,,,,,[],,,,
1375100950168412170,1375100950168412170,"2021-03-25 16:03:09 Paris, Madrid",2021-03-25,16:03:09,+0200,72568426,versace,VERSACE,,The bright side - our iconic Trésor de la Mer print and #VersaceLaMedusa bags set the tone for spring. See the #VersaceSS21 Collection:  https://t.co/xYDdc0VLjK  https://t.co/X4FnSk04uv,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExVXBhAWEAMXRXG.jpg'],8,55,515,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1375100950168412170,False,,1,https://pbs.twimg.com/media/ExVXBhAWEAMXRXG.jpg,,,,,,,[],,,,
1374829956279238662,1374829956279238662,"2021-03-24 22:06:19 Paris, Madrid",2021-03-24,22:06:19,+0200,72568426,versace,VERSACE,,Buckle up - #VersaceLaMedusa belts and spring prints are available now:  https://t.co/xYDdc0VLjK  #VersaceSS21  https://t.co/RK9qxjaAk2,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExRgjSsXAAI4GoY.jpg'],15,82,955,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1374829956279238662,False,,1,https://pbs.twimg.com/media/ExRgjSsXAAI4GoY.jpg,,,,,,,[],,,,
1374737752865013761,1374737752865013761,"2021-03-24 15:59:56 Paris, Madrid",2021-03-24,15:59:56,+0200,72568426,versace,VERSACE,,Arm candy - find #VersaceLaMedusa bags in spring shades:  https://t.co/xYDdc0VLjK  #VersaceSS21  https://t.co/LUPlOYzFkH,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/ExQMsoMW8Acmbrn.jpg'],5,34,417,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1374737752865013761,False,,1,https://pbs.twimg.com/media/ExQMsoMW8Acmbrn.jpg,,,,,,,[],,,,
1374416140848439299,1374416140848439299,"2021-03-23 18:41:58 Paris, Madrid",2021-03-23,18:41:58,+0200,72568426,versace,VERSACE,,Seeing red - bold accessories from the #VersaceLaMedusa line are available now:  https://t.co/YEmbPCBDHi  #VersaceSS21  https://t.co/ALJo1ccko8,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExLoMRrVoAcZNt8.jpg'],12,46,574,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1374416140848439299,False,,1,https://pbs.twimg.com/media/ExLoMRrVoAcZNt8.jpg,,,,,,,[],,,,
1374272725510975491,1374272725510975491,"2021-03-23 09:12:05 Paris, Madrid",2021-03-23,09:12:05,+0200,72568426,versace,VERSACE,,"Finishing touches - from Medusa belts to signature ties, find #VersaceSS21 accessories:  https://t.co/YEmbPCk2PK  https://t.co/pjKNrG2kOq",en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExJlwieWYAEAC2Z.jpg'],8,62,691,['versacess21'],[],https://twitter.com/Versace/status/1374272725510975491,False,,1,https://pbs.twimg.com/media/ExJlwieWYAEAC2Z.jpg,,,,,,,[],,,,
1374040374025580547,1374040374025580547,"2021-03-22 17:48:48 Paris, Madrid",2021-03-22,17:48:48,+0200,72568426,versace,VERSACE,,Listen up - #VersaceLaMedusa headphone cases are available now:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/dz0nAZ2CXO,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExGSb3pW8AUrEhh.jpg'],13,71,862,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1374040374025580547,False,,1,https://pbs.twimg.com/media/ExGSb3pW8AUrEhh.jpg,,,,,,,[],,,,
1373696890496225282,1373696890496225282,"2021-03-21 19:03:55 Paris, Madrid",2021-03-21,19:03:55,+0200,72568426,versace,VERSACE,,Fresh focus - explore #VersaceSS21 accessories:  https://t.co/YEmbPCk2PK  #VersaceLaMedusa  https://t.co/LBpgzKjwhm,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/ExBaCc_WUAE_vmm.jpg'],9,50,542,"['versacess21', 'versacelamedusa']",[],https://twitter.com/Versace/status/1373696890496225282,False,,1,https://pbs.twimg.com/media/ExBaCc_WUAE_vmm.jpg,,,,,,,[],,,,
1373567275798827008,1373567275798827008,"2021-03-21 10:28:52 Paris, Madrid",2021-03-21,10:28:52,+0200,72568426,versace,VERSACE,,Spring sneakers - the latest #VersaceTrigreca design comes in bright white with Barocco accents:  https://t.co/PFiVe8I6KW  #VersaceSS21  https://t.co/u6947ACvWJ,en,[],['https://e-versace.com/trigreca'],['https://pbs.twimg.com/media/Ew_kJ1sXEAEy7aI.jpg'],20,73,585,"['versacetrigreca', 'versacess21']",[],https://twitter.com/Versace/status/1373567275798827008,False,,1,https://pbs.twimg.com/media/Ew_kJ1sXEAEy7aI.jpg,,,,,,,[],,,,
1373359351264653313,1373359351264653313,"2021-03-20 20:42:39 Paris, Madrid",2021-03-20,20:42:39,+0200,72568426,versace,VERSACE,,Suits you - see the latest #VersaceSS21 tailoring:  https://t.co/YEmbPCk2PK  https://t.co/ETawmnzEW4,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/Ew8nDLOXEAM2t1x.jpg'],12,49,638,['versacess21'],[],https://twitter.com/Versace/status/1373359351264653313,False,,1,https://pbs.twimg.com/media/Ew8nDLOXEAM2t1x.jpg,,,,,,,[],,,,
1373012812381978625,1373012812381978625,"2021-03-19 21:45:38 Paris, Madrid",2021-03-19,21:45:38,+0200,72568426,versace,VERSACE,,"Sea view - inspired by the ocean, this season’s #VersaceTrigreca sneaker comes in shades of blue.   Shop the style:  https://t.co/PFiVe8I6KW  #VersaceSS21  https://t.co/uIudqER3rJ",en,[],['https://e-versace.com/trigreca'],['https://pbs.twimg.com/media/Ew3r3-tW8AEHM7W.jpg'],7,44,395,"['versacetrigreca', 'versacess21']",[],https://twitter.com/Versace/status/1373012812381978625,False,,1,https://pbs.twimg.com/media/Ew3r3-tW8AEHM7W.jpg,,,,,,,[],,,,
1372922672548560905,1372922672548560905,"2021-03-19 15:47:27 Paris, Madrid",2021-03-19,15:47:27,+0200,72568426,versace,VERSACE,,The Junya Watanabe Comme des Garçons x Versace Iconic Print Project reinterprets iconic Versace prints on the FW21 runway and will launch officially this fall. #JWxVersace  https://t.co/WoXudg1Mul,en,[],[],['https://pbs.twimg.com/media/Ew2Z5BJW8A4qoM7.jpg'],11,68,651,['jwxversace'],[],https://twitter.com/Versace/status/1372922672548560905,False,,1,https://pbs.twimg.com/media/Ew2Z5BJW8A4qoM7.jpg,,,,,,,[],,,,
1372650125441564684,1372650125441564684,"2021-03-18 21:44:27 Paris, Madrid",2021-03-18,21:44:27,+0200,72568426,versace,VERSACE,,Backtrack - find #VersaceSS21 menswear and accessories:  https://t.co/YEmbPCk2PK  https://t.co/92zdqNRV06,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/EwyiAyiWgAYjDCt.jpg'],9,60,597,['versacess21'],[],https://twitter.com/Versace/status/1372650125441564684,False,,1,https://pbs.twimg.com/media/EwyiAyiWgAYjDCt.jpg,,,,,,,[],,,,
1372515228072751105,1372515228072751105,"2021-03-18 12:48:25 Paris, Madrid",2021-03-18,12:48:25,+0200,72568426,versace,VERSACE,,Into the blue - the new #VersaceTrigreca sneaker comes in deep shades inspired by the ocean.   Learn more:  https://t.co/PFiVe8I6KW  #VersaceSS21  https://t.co/XFCqiS7WJr,en,[],['https://e-versace.com/trigreca'],['https://pbs.twimg.com/media/EwwnUtbXAAMXeSq.jpg'],16,52,489,"['versacetrigreca', 'versacess21']",[],https://twitter.com/Versace/status/1372515228072751105,False,,1,https://pbs.twimg.com/media/EwwnUtbXAAMXeSq.jpg,,,,,,,[],,,,
1372192696467611648,1372192696467611648,"2021-03-17 15:26:47 Paris, Madrid",2021-03-17,15:26:47,+0200,72568426,versace,VERSACE,,On a pedestal - find Barocco-print #VersaceTrigreca sneakers:  https://t.co/PFiVe8I6KW  #VersaceSS21  https://t.co/TwxYxnycIm,en,[],['https://e-versace.com/trigreca'],['https://pbs.twimg.com/media/EwsB-1HWEAAjy_t.jpg'],13,56,615,"['versacetrigreca', 'versacess21']",[],https://twitter.com/Versace/status/1372192696467611648,False,,1,https://pbs.twimg.com/media/EwsB-1HWEAAjy_t.jpg,,,,,,,[],,,,
1371913549405159434,1371913549405159434,"2021-03-16 20:57:33 Paris, Madrid",2021-03-16,20:57:33,+0200,72568426,versace,VERSACE,,Carry on - explore roomy #VersaceLaMedusa backpacks:  https://t.co/YEmbPCk2PK  #VersaceSS21  https://t.co/N1Hx1LWWIQ,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/EwoEGbXWUBA_IGA.jpg'],5,42,514,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1371913549405159434,False,,1,https://pbs.twimg.com/media/EwoEGbXWUBA_IGA.jpg,,,,,,,[],,,,
1371823932001685507,1371823932001685507,"2021-03-16 15:01:27 Paris, Madrid",2021-03-16,15:01:27,+0200,72568426,versace,VERSACE,,Swing by - #VersaceLaMedusa handbags are suspended by oversized chain straps.   Learn more:  https://t.co/zlEGybVVda  #VersaceSS21  https://t.co/GpS9ug2Psk,en,[],['https://e-versace.com/la_medusa_bag'],['https://pbs.twimg.com/media/Ewmyl55XEAQ57Vd.jpg'],15,76,894,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1371823932001685507,False,,1,https://pbs.twimg.com/media/Ewmyl55XEAQ57Vd.jpg,,,,,,,[],,,,
1371464135146409986,1371464135146409986,"2021-03-15 15:11:45 Paris, Madrid",2021-03-15,15:11:45,+0200,72568426,versace,VERSACE,,#TameImpala chose #VersaceFlash21 for his virtual attendance of the #GRAMMYs. He paired his pastel look with chain-embellished loafers and timeless Medusa jewelry. #VersaceCelebrities  https://t.co/tZqwVaAp5Q,en,[],[],['https://pbs.twimg.com/media/EwhrW-wW8AoRpj2.jpg'],13,55,587,"['tameimpala', 'versaceflash21', 'grammys', 'versacecelebrities']",[],https://twitter.com/Versace/status/1371464135146409986,False,,1,https://pbs.twimg.com/media/EwhrW-wW8AoRpj2.jpg,,,,,,,[],,,,
1371389456167665668,1371389456167665668,"2021-03-15 10:15:00 Paris, Madrid",2021-03-15,10:15:00,+0200,72568426,versace,VERSACE,,"#DuaLipa performs at the #GRAMMYs in a bespoke #AtelierVersace look. Entirely covered in Swarovski crystals, the sculptural cape reveals a crystal-encrusted ensemble. The set is emboldened with fuchsia Medusa studs in a nod to brand DNA. #VersaceCelebrities  https://t.co/bmxpuZNJKZ",en,[],[],"['https://pbs.twimg.com/media/EwgncJjWUAEr4da.jpg', 'https://pbs.twimg.com/media/EwgncJlWUAQp_dW.jpg', 'https://pbs.twimg.com/media/EwgncJmWUAEoMmh.jpg']",27,583,4131,"['dualipa', 'grammys', 'atelierversace', 'versacecelebrities']",[],https://twitter.com/Versace/status/1371389456167665668,False,,1,https://pbs.twimg.com/media/EwgncJjWUAEr4da.jpg,,,,,,,[],,,,
1371366455695056897,1371366455695056897,"2021-03-15 08:43:36 Paris, Madrid",2021-03-15,08:43:36,+0200,72568426,versace,VERSACE,,#DuaLipa attends the #Grammys wearing a custom-made #AtelierVersace column dress entirely covered in crystal mesh. The neckline and backline are accentuated with heritage butterflies - entirely encrusted with Swarovski crystals in a pastel palette. #VersaceCelebrities  https://t.co/mkUysjmbea,en,[],[],"['https://pbs.twimg.com/media/EwgShY2WYAIKS7F.jpg', 'https://pbs.twimg.com/media/EwgShY1WgAEfA4U.jpg']",50,662,5561,"['dualipa', 'grammys', 'atelierversace', 'versacecelebrities']",[],https://twitter.com/Versace/status/1371366455695056897,False,,1,https://pbs.twimg.com/media/EwgShY2WYAIKS7F.jpg,,,,,,,[],,,,
1370777760587788290,1370777760587788290,"2021-03-13 17:44:20 Paris, Madrid",2021-03-13,17:44:20,+0200,72568426,versace,VERSACE,,Go for gold - explore #VersaceSS21 jewelry:  https://t.co/YEmbPCk2PK  https://t.co/IbmAL2kwBw,en,[],['https://e-versace.com/men_new_in'],['https://pbs.twimg.com/media/EwX7GyIWQAA8vkf.jpg'],10,40,478,['versacess21'],[],https://twitter.com/Versace/status/1370777760587788290,False,,1,https://pbs.twimg.com/media/EwX7GyIWQAA8vkf.jpg,,,,,,,[],,,,
1370659808274157571,1370659808274157571,"2021-03-13 09:55:38 Paris, Madrid",2021-03-13,09:55:38,+0200,72568426,versace,VERSACE,,Medusa’s angels - shop the #VersaceLaMedusa handbag:  https://t.co/xYDdc0VLjK  #VersaceSS21  https://t.co/JzmjVIn12K,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/EwWP1BPWUAEQ6In.jpg'],12,104,1057,"['versacelamedusa', 'versacess21']",[],https://twitter.com/Versace/status/1370659808274157571,False,,1,https://pbs.twimg.com/media/EwWP1BPWUAEQ6In.jpg,,,,,,,[],,,,
1370427246901596162,1370427246901596162,"2021-03-12 18:31:31 Paris, Madrid",2021-03-12,18:31:31,+0200,72568426,versace,VERSACE,,Introducing #VersaceSS21 - find the latest jewelry and accessories:  https://t.co/xYDdc0VLjK  https://t.co/zB0hMEqDpI,en,[],['https://e-versace.com/women_new_in'],['https://pbs.twimg.com/media/EwS8UMxWgAIsrGe.jpg'],16,108,985,['versacess21'],[],https://twitter.com/Versace/status/1370427246901596162,False,,1,https://pbs.twimg.com/media/EwS8UMxWgAIsrGe.jpg,,,,,,,[],,,,
1370303026011987973,1370303026011987973,"2021-03-12 10:17:55 Paris, Madrid",2021-03-12,10:17:55,+0200,72568426,versace,VERSACE,,Heavy metal - signature metal mesh dresses walked down the #VersaceFW21 runway.   Relive the show:  https://t.co/0FBf1wnYJ3  https://t.co/lySpRArU9j,en,[],['https://e-versace.com/fw21'],['https://pbs.twimg.com/media/EwRLVmwXEAIuAQn.jpg'],7,59,610,['versacefw21'],[],https://twitter.com/Versace/status/1370303026011987973,False,,1,https://pbs.twimg.com/media/EwRLVmwXEAIuAQn.jpg,,,,,,,[],,,,
